URLs,Focus keyword,Meta Title,Meta Description ,Meta Description
https://docs.dyte.io/plugin-sdk,,Introduction | Dyte Docs,,"Plugin-SDK is currently in beta phase. To use this SDK, please contact"
https://docs.dyte.io/plugin-sdk/frequently-asked-questions,,Frequently Asked Questions | Dyte Docs,,Here are some frequently asked questions about the Plugin SDK.
https://docs.dyte.io/plugin-sdk/guides/exchange-data-between-plugin-and-meeting,,Exchange data between plugin and meeting | Dyte Docs,,Plugin SDK allows you to exchange data between the dyte meeting and the plugin.
https://docs.dyte.io/plugin-sdk/guides/how-to-work-with-plugin-stores,,How to work with Plugin Stores | Dyte Docs,,The plugin SDK offers a realtime key-value database. This can be accessed under
https://docs.dyte.io/plugin-sdk/quickstart,,Quickstart | Dyte Docs,,"Before you start working with Dyte's Plugin SDK, make sure you've read the"
https://docs.dyte.io/plugin-sdk/setup/create,,Create a Plugin | Dyte Docs,,- Ensure that Dyte CLI is installed on your machine. Run the command dyte help
https://docs.dyte.io/plugin-sdk/setup/customize,,Configure Plugin Properties | Dyte Docs,,Dyte allows you to customize various parameters of the Plugins. Using
https://docs.dyte.io/plugin-sdk/setup/develop,,Set Up Development Environment | Dyte Docs,,Dyte's devTools module provides a live playground like experience to help you
https://docs.dyte.io/plugin-sdk/setup/manage,,Manage your Plugin | Dyte Docs,,Version specific deployments
https://docs.dyte.io/plugin-sdk/setup/publish,,Publish your Plugin | Dyte Docs,,"Once you've created a plugin, The next step would be publishing it. You can publish multiple versions of your plugin."
https://docs.dyte.io/plugin-sdk/usage/basic/events,,Events | Dyte Docs,,The plugin provides certain methods to emit custom events to other peers in the
https://docs.dyte.io/plugin-sdk/usage/basic/initialize,,Initialize Plugin | Dyte Docs,,The DytePlugin class is the root class of Plugin SDK. It is the main entry point
https://docs.dyte.io/plugin-sdk/usage/basic/methods,,Methods | Dyte Docs,,Initialize
https://docs.dyte.io/plugin-sdk/usage/installation,,Installation | Dyte Docs,,Install plugin-sdk.
https://docs.dyte.io/plugin-sdk/usage/rooms-api/events,,Events | Dyte Docs,,Emit events to the meeting
https://docs.dyte.io/plugin-sdk/usage/rooms-api/methods,,Methods | Dyte Docs,,Get Room ID
https://docs.dyte.io/plugin-sdk/usage/stores-api/introduction,,Introduction | Dyte Docs,,The stores module exposes methods for creating and managing plugin stores.
https://docs.dyte.io/plugin-sdk/usage/stores-api/manage-stores,,Operations on Store | Dyte Docs,,There are two kinds of stores global (realtime) and local (accessible only to
https://docs.dyte.io/react-native,,Introduction | Dyte Docs,,Dyte's React Native UI Kit is a prebuilt design library of UI components that makes it
https://docs.dyte.io/react-native/basics/components-basics,,Components Basics | Dyte Docs,,Let's look at the structure of individual components and how to use them when
https://docs.dyte.io/react-native/basics/display-videos,,Render participant videos | Dyte Docs,,"To display the videos of all participants you need to show on the screen, you"
https://docs.dyte.io/react-native/components,,Gallery | Dyte Docs,,"Here are all the available components, grouped according the"
https://docs.dyte.io/react-native/components/dyte-avatar,,DyteAvatar | Dyte Docs,,Avatar component which renders a participant's image or their initials.
https://docs.dyte.io/react-native/components/dyte-button,,DyteButton | Dyte Docs,,A button that follows Dyte's Design System.
https://docs.dyte.io/react-native/components/dyte-camera-toggle,,DyteCameraToggle | Dyte Docs,,A button which toggles your camera.
https://docs.dyte.io/react-native/components/dyte-chat,,DyteChat | Dyte Docs,,"Fully featured chat component with image & file upload, emoji picker and"
https://docs.dyte.io/react-native/components/dyte-chat-toggle,,DyteChatToggle | Dyte Docs,,A button which toggles visibility of chat.
https://docs.dyte.io/react-native/components/dyte-clock,,DyteClock | Dyte Docs,,Props
https://docs.dyte.io/react-native/components/dyte-controlbar,,DyteControlbar | Dyte Docs,,Controlbar component provides you with various designs as variants.
https://docs.dyte.io/react-native/components/dyte-controlbar-button,,DyteControlbarButton | Dyte Docs,,A skeleton component used for composing buttons.
https://docs.dyte.io/react-native/components/dyte-dialog,,DyteDialog | Dyte Docs,,A dialog component.
https://docs.dyte.io/react-native/components/dyte-dialog-manager,,DyteDialogManager | Dyte Docs,,A component which handles all dialog elements in a component such as:
https://docs.dyte.io/react-native/components/dyte-ended-screen,,DyteEndedScreen | Dyte Docs,,A screen which shows a meeting has ended.
https://docs.dyte.io/react-native/components/dyte-file-message,,DyteFileMessage | Dyte Docs,,A component which renders a file message from chat.
https://docs.dyte.io/react-native/components/dyte-grid,,DyteGrid | Dyte Docs,,The main grid component which abstracts all the grid handling logic and renders
https://docs.dyte.io/react-native/components/dyte-grid-pagination,,DyteGridPagination | Dyte Docs,,A component which allows you to change current page and view mode of active
https://docs.dyte.io/react-native/components/dyte-header,,DyteHeader | Dyte Docs,,A component that houses all the header components.
https://docs.dyte.io/react-native/components/dyte-icon,,DyteIcon | Dyte Docs,,An icon component which accepts an svg string and renders it.
https://docs.dyte.io/react-native/components/dyte-idle-screen,,DyteIdleScreen | Dyte Docs,,"A screen that handles the idle state, i.e; when you are waiting for data about"
https://docs.dyte.io/react-native/components/dyte-image-message,,DyteImageMessage | Dyte Docs,,A component which renders an image message from chat.
https://docs.dyte.io/react-native/components/dyte-image-viewer,,DyteImageViewer | Dyte Docs,,A component which shows an image sent via chat.
https://docs.dyte.io/react-native/components/dyte-join-stage,,DyteJoinStage | Dyte Docs,,Props
https://docs.dyte.io/react-native/components/dyte-leave-button,,DyteLeaveButton | Dyte Docs,,A button which toggles visilibility of the leave confirmation dialog.
https://docs.dyte.io/react-native/components/dyte-leave-meeting,,DyteLeaveMeeting | Dyte Docs,,"A component which allows you to leave a meeting or end meeting for all, if you"
https://docs.dyte.io/react-native/components/dyte-logo,,DyteLogo | Dyte Docs,,"A component which loads the logo from your config, or via the logo-url"
https://docs.dyte.io/react-native/components/dyte-meeting,,DyteMeeting | Dyte Docs,,A single component which renders an entire meeting UI.
https://docs.dyte.io/react-native/components/dyte-meeting-title,,DyteMeetingTitle | Dyte Docs,,A component which displays the title of the meeting.
https://docs.dyte.io/react-native/components/dyte-menu,,DyteMenu | Dyte Docs,,A menu component.
https://docs.dyte.io/react-native/components/dyte-menu-item,,DyteMenuItem | Dyte Docs,,A menu item component.
https://docs.dyte.io/react-native/components/dyte-menu-list,,DyteMenuList | Dyte Docs,,A menu list component.
https://docs.dyte.io/react-native/components/dyte-mic-toggle,,DyteMicToggle | Dyte Docs,,A button which toggles your microphone.
https://docs.dyte.io/react-native/components/dyte-more-toggle,,DyteMoreToggle | Dyte Docs,,A button which toggles visibility of a more menu.
https://docs.dyte.io/react-native/components/dyte-mute-all-button,,DyteMuteAllButton | Dyte Docs,,Props
https://docs.dyte.io/react-native/components/dyte-name-tag,,DyteNameTag | Dyte Docs,,A component which shows a participant's name.
https://docs.dyte.io/react-native/components/dyte-notification,,DyteNotification | Dyte Docs,,A component which shows a notification.
https://docs.dyte.io/react-native/components/dyte-notifications,,DyteNotifications | Dyte Docs,,A component which handles notifications.
https://docs.dyte.io/react-native/components/dyte-participant,,DyteParticipant | Dyte Docs,,A participant entry component used inside dyte-participants which shows data
https://docs.dyte.io/react-native/components/dyte-participant-count,,DyteParticipantCount | Dyte Docs,,A component which shows count of total joined participants in a meeting.
https://docs.dyte.io/react-native/components/dyte-participant-setup,,DyteParticipantSetup | Dyte Docs,,Props
https://docs.dyte.io/react-native/components/dyte-participant-tile,,DyteParticipantTile | Dyte Docs,,A component which plays a participants video and allows for placement of
https://docs.dyte.io/react-native/components/dyte-participants,,DyteParticipants | Dyte Docs,,"A component which lists all participants, with ability to run privileged actions"
https://docs.dyte.io/react-native/components/dyte-participants-toggle,,DyteParticipantsToggle | Dyte Docs,,A button which toggles visibility of participants.
https://docs.dyte.io/react-native/components/dyte-permissions-message,,DytePermissionsMessage | Dyte Docs,,A component which shows permission related troubleshooting information.
https://docs.dyte.io/react-native/components/dyte-plugin-main,,DytePluginMain | Dyte Docs,,A component which loads a plugin.
https://docs.dyte.io/react-native/components/dyte-plugins,,DytePlugins | Dyte Docs,,"A component which lists all available plugins from their preset, and ability to"
https://docs.dyte.io/react-native/components/dyte-plugins-toggle,,DytePluginsToggle | Dyte Docs,,A button which toggles visibility of plugins.
https://docs.dyte.io/react-native/components/dyte-poll,,DytePoll | Dyte Docs,,A poll component.
https://docs.dyte.io/react-native/components/dyte-poll-form,,DytePollForm | Dyte Docs,,A component that lets you create a poll.
https://docs.dyte.io/react-native/components/dyte-polls,,DytePolls | Dyte Docs,,A component which lists all available plugins a user can access with the ability
https://docs.dyte.io/react-native/components/dyte-polls-toggle,,DytePollsToggle | Dyte Docs,,A button which toggles visibility of polls.
https://docs.dyte.io/react-native/components/dyte-recording-indicator,,DyteRecordingIndicator | Dyte Docs,,A component which indicates the recording status of a meeting.
https://docs.dyte.io/react-native/components/dyte-recording-toggle,,DyteRecordingToggle | Dyte Docs,,A button which toggles recording state of a meeting.
https://docs.dyte.io/react-native/components/dyte-screen-share-toggle,,DyteScreenShareToggle | Dyte Docs,,A button which toggles your screenshare.
https://docs.dyte.io/react-native/components/dyte-screenshare-view,,DyteScreenshareView | Dyte Docs,,A component which plays a participant's screenshared video.
https://docs.dyte.io/react-native/components/dyte-settings,,DyteSettings | Dyte Docs,,A settings component to see and change your audio/video devices as well as see
https://docs.dyte.io/react-native/components/dyte-settings-audio,,DyteSettingsAudio | Dyte Docs,,A component which lets to manage your audio devices and audio preferences.
https://docs.dyte.io/react-native/components/dyte-settings-toggle,,DyteSettingsToggle | Dyte Docs,,A button which toggles visibility of chat.
https://docs.dyte.io/react-native/components/dyte-settings-video,,DyteSettingsVideo | Dyte Docs,,A component which lets to manage your camera devices and your video preferences.
https://docs.dyte.io/react-native/components/dyte-setup-screen,,DyteSetupScreen | Dyte Docs,,"A screen shown before joining the meeting, where you can edit your display name,"
https://docs.dyte.io/react-native/components/dyte-sidebar,,DyteSidebar | Dyte Docs,,A component which handles the sidebar and you can customize which sections you
https://docs.dyte.io/react-native/components/dyte-simple-grid,,DyteSimpleGrid | Dyte Docs,,A grid component which renders only the participants in a simple grid.
https://docs.dyte.io/react-native/components/dyte-spinner,,DyteSpinner | Dyte Docs,,A component which shows an animating spinner.
https://docs.dyte.io/react-native/components/dyte-spotlight-grid,,DyteSpotlightGrid | Dyte Docs,,A grid component that renders two lists of participants: pinnedParticipants
https://docs.dyte.io/react-native/components/dyte-text-field,,DyteTextField | Dyte Docs,,A text field component.
https://docs.dyte.io/react-native/components/dyte-text-message,,DyteTextMessage | Dyte Docs,,A component which renders a text message from chat.
https://docs.dyte.io/react-native/components/dyte-waiting-screen,,DyteWaitingScreen | Dyte Docs,,Props
https://docs.dyte.io/react-native/components/dyte-webinar-stage-toggle,,DyteWebinarStageToggle | Dyte Docs,,Props
https://docs.dyte.io/react-native/design-system,,Design System | Dyte Docs,,Details about the Design System in Dyte's React Native UI Kit.
https://docs.dyte.io/react-native/quickstart,,Quickstart | Dyte Docs,,This quickstart shows how to use Dyte's UI Kit prebuilt components to add live
https://docs.dyte.io/react-native/reference,,Reference | Dyte Docs,,Interfaces
https://docs.dyte.io/react-native/reference/classes/DyteNotificationsAudio,,Class: DyteNotificationsAudio | Dyte Docs,,Handles notification sounds in a meeting
https://docs.dyte.io/react-native/reference/interfaces/Notification,,Interface: Notification | Dyte Docs,,"Notification object type, which is used in ``."
https://docs.dyte.io/react-native/reference/interfaces/PollObject,,Interface: PollObject | Dyte Docs,,Properties
https://docs.dyte.io/react-native/reference/interfaces/States,,Interface: States | Dyte Docs,,Global States object which are shared among components
https://docs.dyte.io/react-native/reference/interfaces/UIConfig,,Interface: UIConfig | Dyte Docs,,A UI Config object defines the UI of the meeting
https://docs.dyte.io/react-native/reference/interfaces/UserPreferences,,Interface: UserPreferences | Dyte Docs,,User preferences object type which are
https://docs.dyte.io/react-native/release-notes,,Release Notes | Dyte Docs,,No meta description found
https://docs.dyte.io/react-native/using-hooks,,Use React Native Core Hooks | Dyte Docs,,Dyte's React Native UI Kit provides multiple
https://docs.dyte.io/react-ui-kit,,Introduction | Dyte Docs,,Dyte's React UI Kit is a prebuilt design library of UI components that makes it
https://docs.dyte.io/react-ui-kit/basics/components-basics,,Components Basics | Dyte Docs,,Let's look at the structure of individual components and how to use them when
https://docs.dyte.io/react-ui-kit/basics/display-videos,,Render participant videos | Dyte Docs,,"To display the videos of all participants you need to show on the screen, you"
https://docs.dyte.io/react-ui-kit/basics/integrate,,Prerequisite | Dyte Docs,,"Before you begin, review and understand the"
https://docs.dyte.io/react-ui-kit/components,,Gallery | Dyte Docs,,"Here are all the available components, grouped according the"
https://docs.dyte.io/react-ui-kit/components/dyte-audio-visualizer,,DyteAudioVisualizer | Dyte Docs,,An audio visualizer component which visualizes a participants audio.
https://docs.dyte.io/react-ui-kit/components/dyte-avatar,,DyteAvatar | Dyte Docs,,Avatar component which renders a participant's image or their initials.
https://docs.dyte.io/react-ui-kit/components/dyte-button,,DyteButton | Dyte Docs,,A button that follows Dyte's Design System.
https://docs.dyte.io/react-ui-kit/components/dyte-camera-toggle,,DyteCameraToggle | Dyte Docs,,A button which toggles your camera.
https://docs.dyte.io/react-ui-kit/components/dyte-chat,,DyteChat | Dyte Docs,,"Fully featured chat component with image & file upload, emoji picker and auto-scroll."
https://docs.dyte.io/react-ui-kit/components/dyte-chat-toggle,,DyteChatToggle | Dyte Docs,,A button which toggles visibility of chat.
https://docs.dyte.io/react-ui-kit/components/dyte-clock,,DyteClock | Dyte Docs,,Props
https://docs.dyte.io/react-ui-kit/components/dyte-confirmation-modal,,DyteConfirmationModal | Dyte Docs,,A confirmation modal.
https://docs.dyte.io/react-ui-kit/components/dyte-controlbar,,DyteControlbar | Dyte Docs,,Controlbar component provides you with various designs as variants.
https://docs.dyte.io/react-ui-kit/components/dyte-controlbar-button,,DyteControlbarButton | Dyte Docs,,A skeleton component used for composing buttons.
https://docs.dyte.io/react-ui-kit/components/dyte-dialog,,DyteDialog | Dyte Docs,,A dialog component.
https://docs.dyte.io/react-ui-kit/components/dyte-dialog-manager,,DyteDialogManager | Dyte Docs,,A component which handles all dialog elements in a component such as:
https://docs.dyte.io/react-ui-kit/components/dyte-emoji-picker,,DyteEmojiPicker | Dyte Docs,,A very simple emoji picker component.
https://docs.dyte.io/react-ui-kit/components/dyte-ended-screen,,DyteEndedScreen | Dyte Docs,,A screen which shows a meeting has ended.
https://docs.dyte.io/react-ui-kit/components/dyte-file-message,,DyteFileMessage | Dyte Docs,,A component which renders a file message from chat.
https://docs.dyte.io/react-ui-kit/components/dyte-fullscreen-toggle,,DyteFullscreenToggle | Dyte Docs,,A button which toggles full screen mode for any
https://docs.dyte.io/react-ui-kit/components/dyte-grid,,DyteGrid | Dyte Docs,,The main grid component which abstracts all the grid handling logic and renders it for you.
https://docs.dyte.io/react-ui-kit/components/dyte-grid-pagination,,DyteGridPagination | Dyte Docs,,A component which allows you to change current page and view mode
https://docs.dyte.io/react-ui-kit/components/dyte-header,,DyteHeader | Dyte Docs,,A component that houses all the header components.
https://docs.dyte.io/react-ui-kit/components/dyte-icon,,DyteIcon | Dyte Docs,,An icon component which accepts an svg string and renders it.
https://docs.dyte.io/react-ui-kit/components/dyte-idle-screen,,DyteIdleScreen | Dyte Docs,,"A screen that handles the idle state,"
https://docs.dyte.io/react-ui-kit/components/dyte-image-message,,DyteImageMessage | Dyte Docs,,A component which renders an image message from chat.
https://docs.dyte.io/react-ui-kit/components/dyte-image-viewer,,DyteImageViewer | Dyte Docs,,A component which shows an image sent via chat.
https://docs.dyte.io/react-ui-kit/components/dyte-leave-button,,DyteLeaveButton | Dyte Docs,,A button which toggles visilibility of the leave confirmation dialog.
https://docs.dyte.io/react-ui-kit/components/dyte-leave-meeting,,DyteLeaveMeeting | Dyte Docs,,A component which allows you to leave a meeting or
https://docs.dyte.io/react-ui-kit/components/dyte-logo,,DyteLogo | Dyte Docs,,"A component which loads the logo from your config, or via the logo-url attribute."
https://docs.dyte.io/react-ui-kit/components/dyte-meeting,,DyteMeeting | Dyte Docs,,A single component which renders an entire meeting UI.
https://docs.dyte.io/react-ui-kit/components/dyte-meeting-title,,DyteMeetingTitle | Dyte Docs,,A component which displays the title of the meeting.
https://docs.dyte.io/react-ui-kit/components/dyte-menu,,DyteMenu | Dyte Docs,,A menu component.
https://docs.dyte.io/react-ui-kit/components/dyte-menu-item,,DyteMenuItem | Dyte Docs,,A menu item component.
https://docs.dyte.io/react-ui-kit/components/dyte-menu-list,,DyteMenuList | Dyte Docs,,A menu list component.
https://docs.dyte.io/react-ui-kit/components/dyte-mic-toggle,,DyteMicToggle | Dyte Docs,,A button which toggles your microphone.
https://docs.dyte.io/react-ui-kit/components/dyte-mixed-grid,,DyteMixedGrid | Dyte Docs,,"A grid component which handles screenshares, plugins and participants."
https://docs.dyte.io/react-ui-kit/components/dyte-more-toggle,,DyteMoreToggle | Dyte Docs,,A button which toggles visibility of a more menu.
https://docs.dyte.io/react-ui-kit/components/dyte-name-tag,,DyteNameTag | Dyte Docs,,A component which shows a participant's name.
https://docs.dyte.io/react-ui-kit/components/dyte-notification,,DyteNotification | Dyte Docs,,A component which shows a notification.
https://docs.dyte.io/react-ui-kit/components/dyte-notifications,,DyteNotifications | Dyte Docs,,A component which handles notifications.
https://docs.dyte.io/react-ui-kit/components/dyte-overlay-modal,,DyteOverlayModal | Dyte Docs,,A confirmation modal.
https://docs.dyte.io/react-ui-kit/components/dyte-participant,,DyteParticipant | Dyte Docs,,A participant entry component used inside dyte-participants which shows data like:
https://docs.dyte.io/react-ui-kit/components/dyte-participant-count,,DyteParticipantCount | Dyte Docs,,A component which shows count of total joined participants in a meeting.
https://docs.dyte.io/react-ui-kit/components/dyte-participant-tile,,DyteParticipantTile | Dyte Docs,,A component which plays a participants video and allows for placement
https://docs.dyte.io/react-ui-kit/components/dyte-participants,,DyteParticipants | Dyte Docs,,"A component which lists all participants, with ability to"
https://docs.dyte.io/react-ui-kit/components/dyte-participants-audio,,DyteParticipantsAudio | Dyte Docs,,A component which plays all the audio from participants and screenshares.
https://docs.dyte.io/react-ui-kit/components/dyte-participants-stage-list,,DyteParticipantsStageList | Dyte Docs,,"A component which lists all participants, with ability to"
https://docs.dyte.io/react-ui-kit/components/dyte-participants-toggle,,DyteParticipantsToggle | Dyte Docs,,A button which toggles visibility of participants.
https://docs.dyte.io/react-ui-kit/components/dyte-permissions-message,,DytePermissionsMessage | Dyte Docs,,A component which shows permission related troubleshooting
https://docs.dyte.io/react-ui-kit/components/dyte-plugin-main,,DytePluginMain | Dyte Docs,,A component which loads a plugin.
https://docs.dyte.io/react-ui-kit/components/dyte-plugins,,DytePlugins | Dyte Docs,,"A component which lists all available plugins from their preset,"
https://docs.dyte.io/react-ui-kit/components/dyte-plugins-toggle,,DytePluginsToggle | Dyte Docs,,A button which toggles visibility of plugins.
https://docs.dyte.io/react-ui-kit/components/dyte-poll,,DytePoll | Dyte Docs,,A poll component.
https://docs.dyte.io/react-ui-kit/components/dyte-poll-form,,DytePollForm | Dyte Docs,,A component that lets you create a poll.
https://docs.dyte.io/react-ui-kit/components/dyte-polls,,DytePolls | Dyte Docs,,A component which lists all available plugins a user can access with
https://docs.dyte.io/react-ui-kit/components/dyte-polls-toggle,,DytePollsToggle | Dyte Docs,,A button which toggles visibility of polls.
https://docs.dyte.io/react-ui-kit/components/dyte-recording-indicator,,DyteRecordingIndicator | Dyte Docs,,A component which indicates the recording status of a meeting.
https://docs.dyte.io/react-ui-kit/components/dyte-recording-toggle,,DyteRecordingToggle | Dyte Docs,,A button which toggles recording state of a meeting.
https://docs.dyte.io/react-ui-kit/components/dyte-remote-access-manager,,DyteRemoteAccessManager | Dyte Docs,,A component which lets a user manage remote access requests for their screen.
https://docs.dyte.io/react-ui-kit/components/dyte-screen-share-toggle,,DyteScreenShareToggle | Dyte Docs,,A button which toggles your screenshare.
https://docs.dyte.io/react-ui-kit/components/dyte-screenshare-view,,DyteScreenshareView | Dyte Docs,,A component which plays a participant's screenshared video.
https://docs.dyte.io/react-ui-kit/components/dyte-settings,,DyteSettings | Dyte Docs,,A settings component to see and change your audio/video devices
https://docs.dyte.io/react-ui-kit/components/dyte-settings-audio,,DyteSettingsAudio | Dyte Docs,,A component which lets to manage your audio devices and audio preferences.
https://docs.dyte.io/react-ui-kit/components/dyte-settings-toggle,,DyteSettingsToggle | Dyte Docs,,A button which toggles visibility of chat.
https://docs.dyte.io/react-ui-kit/components/dyte-settings-video,,DyteSettingsVideo | Dyte Docs,,A component which lets to manage your camera devices and your video preferences.
https://docs.dyte.io/react-ui-kit/components/dyte-setup-screen,,DyteSetupScreen | Dyte Docs,,"A screen shown before joining the meeting, where you can edit your display name,"
https://docs.dyte.io/react-ui-kit/components/dyte-sidebar,,DyteSidebar | Dyte Docs,,A component which handles the sidebar and
https://docs.dyte.io/react-ui-kit/components/dyte-simple-grid,,DyteSimpleGrid | Dyte Docs,,A grid component which renders only the participants in a simple grid.
https://docs.dyte.io/react-ui-kit/components/dyte-spinner,,DyteSpinner | Dyte Docs,,A component which shows an animating spinner.
https://docs.dyte.io/react-ui-kit/components/dyte-spotlight-grid,,DyteSpotlightGrid | Dyte Docs,,A grid component that renders two lists of participants: pinnedParticipants and participants.
https://docs.dyte.io/react-ui-kit/components/dyte-stage,,DyteStage | Dyte Docs,,A component used as a stage that commonly houses
https://docs.dyte.io/react-ui-kit/components/dyte-switch,,DyteSwitch | Dyte Docs,,A switch component which follows Dyte's Design System.
https://docs.dyte.io/react-ui-kit/components/dyte-text-field,,DyteTextField | Dyte Docs,,A text field component.
https://docs.dyte.io/react-ui-kit/components/dyte-text-message,,DyteTextMessage | Dyte Docs,,A component which renders a text message from chat.
https://docs.dyte.io/react-ui-kit/components/dyte-tooltip,,DyteTooltip | Dyte Docs,,Tooltip component which follows Dyte's Design System.
https://docs.dyte.io/react-ui-kit/components/dyte-viewer-count,,DyteViewerCount | Dyte Docs,,A component which shows count of total joined participants in a meeting.
https://docs.dyte.io/react-ui-kit/customizations/custom-iconpack,,Customize Meeting Icons | Dyte Docs,,"Dyte's UI Kit provides all the necessary UI components to allow complete customization of all its UI Kit components. You can customize your meeting icons such as chat, clock, leave meeting, mic on and off, and more."
https://docs.dyte.io/react-ui-kit/customizations/custom-locale,,Customize Meeting Locale | Dyte Docs,,Dyte's UI Kit allows you to customize all the text within the video call interface. You can personalize the text to align with your specific locale needs.
https://docs.dyte.io/react-ui-kit/design-system,,Design System | Dyte Docs,,Details about the Design System in Dyte's UI Kit.
https://docs.dyte.io/react-ui-kit/quickstart,,Quickstart | Dyte Docs,,This quickstart shows how to use Dyte's UI Kit prebuilt components to add live
https://docs.dyte.io/react-ui-kit/reference,,Reference | Dyte Docs,,Interfaces
https://docs.dyte.io/react-ui-kit/reference/classes/DyteNotificationsAudio,,Class: DyteNotificationsAudio | Dyte Docs,,Handles notification sounds in a meeting
https://docs.dyte.io/react-ui-kit/reference/interfaces/Notification,,Interface: Notification | Dyte Docs,,"Notification object type, which is used in ``."
https://docs.dyte.io/react-ui-kit/reference/interfaces/PollObject,,Interface: PollObject | Dyte Docs,,Properties
https://docs.dyte.io/react-ui-kit/reference/interfaces/States,,Interface: States | Dyte Docs,,Global States object which are shared among components
https://docs.dyte.io/react-ui-kit/reference/interfaces/UIConfig,,Interface: UIConfig | Dyte Docs,,A UI Config object defines the UI of the meeting
https://docs.dyte.io/react-ui-kit/reference/interfaces/UserPreferences,,Interface: UserPreferences | Dyte Docs,,User preferences object type which are
https://docs.dyte.io/react-ui-kit/release-notes,,Release Notes | Dyte Docs,,"The release notes lists all new features, resolved issues, and known issues of React UI Kit in chronological order."
https://docs.dyte.io/react-ui-kit/using-hooks,,Use Web Core Hooks | Dyte Docs,,Dyte's React UI Kit provides multiple
https://docs.dyte.io/react-web-core,,Quickstart | Dyte Docs,,"This quickstart shows how to incorporate live video and audio into your React application using Dyte's Core SDKs. Core SDKs offer comprehensive customization and branding capabilities, enabling you to create your own user interface (UI) from scratch, without having to deal with complex media layers."
https://docs.dyte.io/react-web-core/chat/edit-chat-messages,,Editing Chat Messages | Dyte Docs,,Edit chat messages that you have sent in a meeting.
https://docs.dyte.io/react-web-core/chat/introduction,,Introducing chat | Dyte Docs,,Send and receive chat messages in a meeting.
https://docs.dyte.io/react-web-core/chat/other-chat-functions,,Other chat functions | Dyte Docs,,Other functionality associated with chat.
https://docs.dyte.io/react-web-core/chat/receiving-chat-messages,,Receiving chat messages | Dyte Docs,,Receive chat messages that have been sent in a meeting.
https://docs.dyte.io/react-web-core/chat/sending-a-chat-message,,Sending a chat message | Dyte Docs,,Send a chat message in a meeting.
https://docs.dyte.io/react-web-core/error-codes/error-code,,Debug System Error Codes | Dyte Docs,,This information is intended for developers debugging or troubleshooting Dyte's web core system errors.
https://docs.dyte.io/react-web-core/error-codes/error-code-zero-ten,,System Error Codes (0-16) | Dyte Docs,,This topic describes web core system error codes 0-16.
https://docs.dyte.io/react-web-core/introduction,,Introduction | Dyte Docs,,"The Dyte Core SDK is designed to provide developers with an easy way to incorporate real-time communication (RTC) solutions into their apps and websites. With full customization and branding options, you can build your own user interface from the ground up without dealing with complicated media layers."
https://docs.dyte.io/react-web-core/livestreaming,,Livestreaming | Dyte Docs,,"- Livestreaming is often used for events, such as concerts, conferences, and sports games, as well as for online classes, gaming, and social media platforms."
https://docs.dyte.io/react-web-core/local-user/events,,Events | Dyte Docs,,Local user events guide.
https://docs.dyte.io/react-web-core/local-user/extras,,Other Methods | Dyte Docs,,Methods to manage the local user.
https://docs.dyte.io/react-web-core/local-user/introduction,,Introduction | Dyte Docs,,Local user setup guide.
https://docs.dyte.io/react-web-core/local-user/manage-media-devices,,Manage Media Devices | Dyte Docs,,Local user media guide to manage media permissions.
https://docs.dyte.io/react-web-core/local-user/media-permission-errors,,Media Permission Errors | Dyte Docs,,Local user media guide to local media permission errors.
https://docs.dyte.io/react-web-core/participants,,Participants | Dyte Docs,,"Events, methods and data pertaining to meeting participants."
https://docs.dyte.io/react-web-core/participants/events,,Participant Events | Dyte Docs,,Event handling for participants.
https://docs.dyte.io/react-web-core/participants/participant-object,,The participant object | Dyte Docs,,The object corresponding to a particular participant.
https://docs.dyte.io/react-web-core/participants/pip,,Picture-in-Picture | Dyte Docs,,"Events, methods and data pertaining to browser picture in picture mode"
https://docs.dyte.io/react-web-core/plugins/disable-plugin,,Functions to disable plugins | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/react-web-core/plugins/enable-plugin,,Functions to enable plugins | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/react-web-core/plugins/extra,,Other methods | Dyte Docs,,Methods on a plugin in a meeting.
https://docs.dyte.io/react-web-core/plugins/introduction,,Introduction | Dyte Docs,,Manage plugins in a meeting.
https://docs.dyte.io/react-web-core/polls/creating-a-poll,,Creating a poll | Dyte Docs,,Create polls in a meeting.
https://docs.dyte.io/react-web-core/polls/introduction,,Introduction | Dyte Docs,,"Create, receive and interact with polls in a meeting."
https://docs.dyte.io/react-web-core/polls/other-poll-functions,,Other poll functions | Dyte Docs,,Other poll functions
https://docs.dyte.io/react-web-core/polls/voting-on-a-poll,,Voting on a poll | Dyte Docs,,Voting on polls in a meeting.
https://docs.dyte.io/react-web-core/recording,,Recording | Dyte Docs,,Control recordings in a meeting.
https://docs.dyte.io/react-web-core/reference/DyteAi,,DyteAi | Dyte Docs,,(Beta - API not stable)
https://docs.dyte.io/react-web-core/reference/DyteChat,,DyteChat | Dyte Docs,,"This is the chat module, which can be used to send and receive messages from the meeting."
https://docs.dyte.io/react-web-core/reference/DyteClient,,DyteClient | Dyte Docs,,The DyteClient class is the main class of the web core library.
https://docs.dyte.io/react-web-core/reference/DyteLivestream,,DyteLivestream | Dyte Docs,,"The DyteLivestream module represents the state of the current livestream, and allows"
